category_tree,service_name,stats_category
Trattamento Epilazione Laser Donna,Laser Gambe Intere,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Metà Gambe Superiore,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Metà Gambe Inferiore,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Gambe + Inguine,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Inguine Bikini,Ceretta
Trattamento Epilazione Laser Donna,Laser Inguine Integrale,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Baffetto,Ceretta
Trattamento Epilazione Laser Donna,Laser Viso Completo,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Mento Ristretto,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Mento Esteso,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Ascelle,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Glutei,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Mani,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Piedi,Consulenza
Trattamento Epilazione Laser Donna,Laser Petto,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Addome,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Braccia,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Gambe,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Deltoidi,Ceretta
Trattamento Epilazione Laser Uomo,Laser Ascelle,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Braccia,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Petto + Addome,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Spalle,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Schiena Superiore,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Schiena Inferiore,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Schiena Completa,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Glutei,Epilazione laser
Presso Terapia,Presso-Massaggio + Bendaggio,Presso terapia
Consulenza,Consulenza Viso,Consulenza
Consulenza,Consulenza Corpo,Consulenza
Consulenza,Consulenza Trattamento di Epilazione Laser,Consulenza
Presso Terapia,Montaggio Presso,Presso terapia
Presso Terapia,Massaggio Presso,Presso terapia
Ceretta,Sopracciglia,Ciglia/Sopracciglia
Capelli,Taglio donna,Taglio
Capelli,Taglio uomo,Taglio
Barba,Rasatura completa,Barba
Barba,Regolazione barba,Barba
Estetista,Ricostruzione unghie,Manicure
Estetista,Smalto,Manicure
Colore,Ricrescita,Colore
Colore,Colore completo,Colore
Non Prenotabili,Taglio - Capelli Corti,Taglio
Non Prenotabili,Taglio - Capelli Medi,Taglio
Non Prenotabili,Taglio - Capelli Lunghi,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Corti,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Medi,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Lunghi,Taglio
Non Prenotabili,Piega - Capelli Corti,Piega
Non Prenotabili,Piega - Capelli Medi,Piega
Non Prenotabili,Piega - Capelli Lunghi,Piega
Non Prenotabili,App Ritocco Colore - Capelli Corti,Colore
Non Prenotabili,App Ritocco Colore - Capelli Medi,Colore
Non Prenotabili,App Ritocco Colore - Capelli Lunghi,Colore
Non Prenotabili,App Colore Completo - Capelli Corti,Colore
Non Prenotabili,App Colore Completo - Capelli Medi,Colore
Non Prenotabili,App Colore Completo - Capelli Lunghi,Colore
Non Prenotabili,App Meches Completo - Capelli Corti,Meches
Non Prenotabili,App Meches Completo - Capelli Medi,Meches
Non Prenotabili,App Meches Completo - Capelli Lunghi,Meches
Non Prenotabili,App Balayage - Capelli Medi,Balayage
Non Prenotabili,App Balayage - Capelli Lunghi,Balayage
Non Prenotabili,Air Touch - Capelli Medi,Piega
Non Prenotabili,Air Touch - Capelli Lunghi,Piega
Non Prenotabili,App Bagno di Colore - Capelli Corti,Colore
Non Prenotabili,App Bagno di Colore - Capelli Medi,Colore
Non Prenotabili,App Bagno di Colore - Capelli Lunghi,Colore
Non Prenotabili,App Permanente - Capelli Corti,Permanente
Non Prenotabili,App Permanente - Capelli Medi,Permanente
Non Prenotabili,App Permanente - Capelli Lunghi,Permanente
Non Prenotabili,App. lisciante anticrespo vegano - Capelli Corti,Keratina
Non Prenotabili,App. lisciante anticrespo vegano - Capelli Medi,Keratina
Non Prenotabili,App. lisciante anticrespo vegano - Capelli Lunghi,Keratina
Non Prenotabili,Acconciatura - Capelli Medi,Piega
Non Prenotabili,Acconciatura - Capelli Lunghi,Piega
Non Prenotabili,Tonalizzante - Capelli Corti,Tonalizzante
Non Prenotabili,Tonalizzante - Capelli Medi,Tonalizzante
Non Prenotabili,Tonalizzante - Capelli Lunghi,Tonalizzante
Non Prenotabili,"Trattamento cute , scrub esfoliante - Capelli Corti",Trattamenti Corpo
Non Prenotabili,"Trattamento cute , scrub esfoliante - Capelli Medi",Trattamenti Corpo
Non Prenotabili,"Trattamento cute , scrub esfoliante - Capelli Lunghi",Trattamenti Corpo
Non Prenotabili,Ricostruzione - Capelli Corti,Trattamento capelli
Non Prenotabili,Ricostruzione - Capelli Medi,Trattamento capelli
Non Prenotabili,Ricostruzione - Capelli Lunghi,Trattamento capelli
Estetica,Trucco,Makeup/Trucco
Estetica,Smalto Semipermanente,Manicure
Estetica,Rimozione Semipermanente,Manicure
Manicure,Manicure no smalto,Manicure
Manicure,Manicure + Smalto Classico,Manicure
Manicure,Manicure Russa + Smalto Semipermanente,Manicure
Manicure,Rimozione Smalto Semipermanente Mani con Scrub Ungueale,Manicure
Pedicure,Pedicure Profondo,Pedicure
Pedicure,Taglio Unghie + Crema ed Eventuale Smalto,Manicure
Pedicure,Semipermanente Piedi,Pedicure
Pedicure,Pedicure Profondo + Smalto Semipermanente,Pedicure
Pedicure,Pedicure Profondo + Smalto Classico,Pedicure
Ceretta,Sopracciglia,Ciglia/Sopracciglia
Ceretta,Labbro Superiore,Ceretta
Ceretta,Gamba + Coscia + Inguine Bikini ,Ceretta
Ceretta,Gamba + Coscia/Gamba + Inguine Bikini/Coscia + Inguine Bikini ,Ceretta
Ceretta,Inguine Bikini ,Ceretta
Ceretta,Inguine Integrale,Ceretta
Ceretta,Braccia,Ceretta
Ceretta,Gluteo,Ceretta
Ceretta,Petto,Epilazione laser
Ceretta,Schiena,Ceretta
Ceretta,Ascelle,Ceretta
Trattamenti Viso,Elettrocoagulazione,Ceretta
Trattamenti Viso,Pulizia Viso,Trattamenti viso
Trattamenti Viso,Trattamenti Viso Intensivi ,Ceretta
Trattamenti Viso,Trattamenti Anti-Age con Radio-Frequenza,Trattamenti viso
Trattamenti Viso,Mini-Trattamento Viso con Maschera e Crema Specifica,Barba
Trattamenti Viso,Trattamento Viso con Nir,Barba
Trattamenti Viso,Trucco,Makeup/Trucco
Trattamenti Corpo,Trattamento Corpo con Nir,Trattamenti Corpo
Trattamenti Corpo,Trattamento Detossinante Corpo,Trattamenti Corpo
Trattamenti Corpo,Scrub Corpo,Trattamenti Corpo
Trattamenti Corpo,"Massaggio GAG (Gambe, Addome, Glutei)",Massaggio
Trattamenti Corpo,Massaggio Total Boody Relax,Massaggio
Trattamenti Corpo,Massaggio Schiena Relax,Massaggio
Trattamenti Corpo,Elettrotono,Trattamenti Corpo
Trattamento Epilazione Laser Donna,Laser Gambe Intere,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Metà Gambe Superiore,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Metà Gambe Inferiore,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Gambe + Inguine,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Inguine Bikini,Ceretta
Trattamento Epilazione Laser Donna,Laser Inguine Integrale ,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Baffetto,Ceretta
Trattamento Epilazione Laser Donna,Laser Viso Completo,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Mento Ristretto,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Mento Esteso,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Ascelle,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Glutei,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Petto,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Addome,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Braccia,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Braccia,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Petto,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Addome,Epilazione laser
Trattamento Epilazione Laser Uomo,Laser Petto + Addome,Epilazione laser
Consulenza,Consulenza Viso,Consulenza
Consulenza,Consulenza Corpo,Consulenza
Consulenza,Consulenza Trattamento di Epilazione Laser,Consulenza
Trattamenti Corpo,Montaggio Presso,Presso terapia
Trattamenti Corpo,Presso-Terapia,Presso terapia
Colore,Colore,Colore
Colore,Ritocco Colore,Colore
Cura,Cocktail Proteico,Balayage
Cura,Ricostruzione Acido Ianluronico Age Renew,Trattamenti viso
Cura,Trattamento agli Amminoacidi,Trattamenti viso
Cura,Trattamento Densità Intensivo,Trattamento capelli
Cura,Trattamento di Ricostruzione,Consulenza
Cura,Trattamento Volumizzante Intensivo,Trattamento capelli
Effetti Luce,Colpi di Sole,Colore
Effetti Luce,Ritocco Colpi di Sole,Colore
Effetti Luce,Sfumature,Colore
Piega,Chignon per Bambini - Capelli Media Lunghezza,Manicure
Piega,Piega,Piega
Piega,Piega Gloss,Piega
Taglio,Taglio Donna,Taglio
Trattamento Forma,Extension,Ciglia/Sopracciglia
Trattamento Forma,Permanente,Permanente
Trattamento Forma,Stiratura alla Cheratina,Trattamento capelli
Viso,Rimozione Extension,Ciglia/Sopracciglia
Non Prenotabili,Taglio - Capelli Corti,Taglio
Non Prenotabili,Taglio - Capelli Medi,Taglio
Non Prenotabili,Taglio - Capelli Lunghi,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Corti,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Medi,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Lunghi,Taglio
Non Prenotabili,Piega - Capelli Corti,Piega
Non Prenotabili,Piega - Capelli Medi,Piega
Non Prenotabili,Piega - Capelli Lunghi,Piega
Non Prenotabili,App Ritocco Colore - Capelli Corti,Colore
Non Prenotabili,App Ritocco Colore - Capelli Medi,Colore
Non Prenotabili,App Ritocco Colore - Capelli Lunghi,Colore
Non Prenotabili,App Colore Completo - Capelli Corti,Colore
Non Prenotabili,App Colore Completo - Capelli Medi,Colore
Non Prenotabili,App Colore Completo - Capelli Lunghi,Colore
Non Prenotabili,App Meches Parziali - Capelli Corti,Meches
Non Prenotabili,App Meches Parziali - Capelli Medi,Meches
Non Prenotabili,App Meches Parziali - Capelli Lunghi,Meches
Non Prenotabili,App Meches Completo - Capelli Corti,Meches
Non Prenotabili,App Meches Completo - Capelli Medi,Meches
Non Prenotabili,App Meches Completo - Capelli Lunghi,Meches
Non Prenotabili,App Balayage - Capelli Medi,Balayage
Non Prenotabili,App Balayage - Capelli Lunghi,Balayage
Non Prenotabili,App Degradè - Capelli Medi,Degradè
Non Prenotabili,App Degradè - Capelli Lunghi,Degradè
Non Prenotabili,App Permanente - Capelli Corti,Permanente
Non Prenotabili,App Permanente - Capelli Medi,Permanente
Non Prenotabili,App Permanente - Capelli Lunghi,Permanente
Non Prenotabili,App Riflessante - Capelli Corti,Riflessante
Non Prenotabili,App Riflessante - Capelli Medi,Riflessante
Non Prenotabili,App Riflessante - Capelli Lunghi,Riflessante
Non Prenotabili,App Keratina - Capelli Corti,Keratina
Non Prenotabili,App Keratina - Capelli Medi,Keratina
Non Prenotabili,App Keratina - Capelli Lunghi,Keratina
Non Prenotabili,Tonalizzante - Capelli Corti,Tonalizzante
Non Prenotabili,Tonalizzante - Capelli Medi,Tonalizzante
Non Prenotabili,Tonalizzante - Capelli Lunghi,Tonalizzante
Non Prenotabili,Ricostruzione - Capelli Corti,Trattamento capelli
Non Prenotabili,Ricostruzione - Capelli Medi,Trattamento capelli
Non Prenotabili,Ricostruzione - Capelli Lunghi,Trattamento capelli
Non Prenotabili,Trat Pulizia Cute - Capelli Corti,Pulizia cute
Non Prenotabili,Trat Pulizia Cute - Capelli Medi,Pulizia cute
Non Prenotabili,Trat Pulizia Cute - Capelli Lunghi,Pulizia cute
Capelli Corti > Senza Taglio,Aggiunta Piega Babyliss Tempo in più,Piega babyliss
Capelli Medi > Senza Taglio,Aggiunta Piega Babyliss Tempo in più,Piega babyliss
Capelli Lunghi > Senza Taglio,Aggiunta Piega Babyliss Tempo in più,Piega babyliss
Capelli Corti > Senza Taglio,Aggiunta Piega Piastra Tempo in più,Piega piastra
Capelli Medi > Senza Taglio,Aggiunta Piega Piastra Tempo in più,Piega piastra
Capelli Lunghi > Senza Taglio,Aggiunta Piega Piastra Tempo in più,Piega piastra
Capelli Medi > Senza Taglio,Aggiunta Piega Onde Tempo in più,Piega onde
Capelli Lunghi > Senza Taglio,Aggiunta Piega Onde Tempo in più,Piega onde
Capelli Corti > Senza Taglio,Aggiunta Piega Frisè Tempo in più,Piega Frisè
Capelli Medi > Senza Taglio,Aggiunta Piega Frisè Tempo in più,Piega Frisè
Capelli Lunghi > Senza Taglio,Aggiunta Piega Frisè Tempo in più,Piega Frisè
Capelli Medi > Senza Taglio,Piega,Taglio
nan,acconciatura base ,Piega
nan,acconciatura sposa,Piega
Capelli Corti > Senza Taglio,Piega,Taglio
Capelli Lunghi > Senza Taglio,Piega,Taglio
Non Prenotabili,Shampoo - Capelli Corti,Shampoo
Non Prenotabili,Shampoo - Capelli Lunghi,Shampoo
Non Prenotabili,Taglio - Capelli Corti,Taglio
Non Prenotabili,Taglio - Capelli Lunghi,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Corti,Taglio
Non Prenotabili,Taglio Bimbo/A - Capelli Lunghi,Taglio
Non Prenotabili,Piega - Capelli Corti,Piega
Non Prenotabili,Piega - Capelli Lunghi,Piega
Non Prenotabili,App Ritocco Colore - Capelli Corti,Colore
Non Prenotabili,App Ritocco Colore - Capelli Lunghi,Colore
Non Prenotabili,App Colore Completo - Capelli Corti,Colore
Non Prenotabili,App Colore Completo - Capelli Lunghi,Colore
Non Prenotabili,App Permanente - Capelli Corti,Permanente
Non Prenotabili,App Permanente - Capelli Lunghi,Permanente
Non Prenotabili,App Riflessante - Capelli Corti,Riflessante
Non Prenotabili,App Riflessante - Capelli Lunghi,Riflessante
Non Prenotabili,Tonalizzante - Capelli Corti,Tonalizzante
Non Prenotabili,Tonalizzante - Capelli Lunghi,Tonalizzante
Non Prenotabili,Trattamento - Capelli Corti,Trattamento capelli
Non Prenotabili,Trattamento - Capelli Lunghi,Trattamento capelli
Non Prenotabili,Ricostruzione - Capelli Corti,Trattamento capelli
Non Prenotabili,Ricostruzione - Capelli Lunghi,Trattamento capelli
Capelli Corti/Medi > Senza Taglio,Aggiunta Piega Babyliss Tempo in più,Piega babyliss
Capelli Lunghi > Senza Taglio,Aggiunta Piega Babyliss Tempo in più,Piega babyliss
Capelli Corti/Medi > Con Taglio,Taglio Uomo,Taglio
Capelli Corti/Medi > Senza Taglio,Armocroma Puna,Taglio
Capelli Lunghi > Senza Taglio,Armocroma Puna,Taglio
Capelli Corti/Medi > Senza Taglio,Armocroma Light,Taglio
Capelli Lunghi > Senza Taglio,Armocroma Light,Taglio
Capelli Corti/Medi > Senza Taglio,2D/3D Effects ,Taglio
Capelli Lunghi > Senza Taglio,2D/3D Effects ,Taglio
Capelli Corti/Medi > Senza Taglio,Extension,Taglio
Capelli Lunghi > Senza Taglio,Extension,Taglio
Capelli Corti/Medi > Senza Taglio,Trattamento Igienizzante,Taglio
Capelli Lunghi > Senza Taglio,Trattamento Igienizzante,Taglio
Capelli Corti/Medi > Senza Taglio,Colore 9' + Piega,Taglio
Capelli Lunghi > Senza Taglio,Colore 9' + Piega,Taglio
Non Prenotabili,Taglio,Taglio
Non Prenotabili,Piega,Piega
Non Prenotabili,App Ritocco Colore,Colore
Non Prenotabili,App Colore Completo,Colore
Non Prenotabili,App Colpi di Sole,Consulenza
Non Prenotabili,App Balayage,Balayage
Non Prenotabili,App Permanente,Permanente
Non Prenotabili,Colore senza Ammoniaca,Colore
Non Prenotabili,App Keratina (Capelli Corti),Keratina
Non Prenotabili,App Keratina (Capelli Medi),Keratina
Non Prenotabili,App Keratina (Capelli Lunghi),Keratina
Non Prenotabili,Asciugatura per Keratina,Keratina
Non Prenotabili,Tonalizzante,Tonalizzante
Non Prenotabili,Trattamento,Trattamento capelli
Non Prenotabili,Ricostruzione,Trattamento capelli
Non Prenotabili,Trat Pulizia Cute,Pulizia cute
Capelli > Senza Taglio,Piega Piastra,Piega piastra
Capelli > Senza Taglio,Piega Extension,Ciglia/Sopracciglia
Estetica > Manicure,Manicure,Manicure
Estetica > Manicure,Semipermanente ,Manicure
Estetica > Manicure,Copertura in Gel,Manicure
Estetica > Manicure,Ricostruzione unghie ,Manicure
Estetica > Pedicure,Pedicure,Pedicure
Estetica > Pedicure,Pedicure con semipermanente ,Pedicure
Estetica > Epilazione,Epilazione Sopracciglia ,Ceretta
Estetica > Epilazione,Epilazione Baffetto,Ceretta
Estetica > Epilazione,Epilazione Braccia,Ceretta
Estetica > Epilazione,Epilazione Ascelle,Ceretta
Estetica > Epilazione,Epilazione Glutei,Ceretta
Estetica > Epilazione,Epilazione Total Body,Ceretta
Estetica > Epilazione,Epilazione Inguine Totale,Ceretta
Capelli > Senza Taglio,Montaggio Microring,Taglio
Estetica > Manicure,Semipermanente Emanuela,Manicure
Estetica > Manicure,Refil unghia corta Emanuela,Manicure
Estetica > Manicure,Refil unghia lunga Emanuela,Manicure
Estetica > Manicure,Ricostruzione Emanuela,Manicure
Estetica > Pedicure,Semipermanente Piedi Emanuela,Pedicure
Estetica > Manicure,Manicure ,Manicure
Estetica > Manicure,Manicure con Semipermanente Rinforzato ,Manicure
Estetica > Manicure,Rimozione Semi + Manicure Dry,Manicure
Estetica > Manicure,Manicure Dry + Copertura Gel,Manicure
Estetica > Manicure,Ricostruzione ,Manicure
Estetica > Pedicure,Pedicure ,Pedicure
Estetica > Pedicure,Pedicure Estetico + Semipermanente,Pedicure
nan,Laminazione Ciglia,Ciglia/Sopracciglia
nan,Laminazione Sopracciglia,Ciglia/Sopracciglia
nan,Laminazione Ciglia + Sopracciglia,Ciglia/Sopracciglia
nan,Hennè sopracciglia + design,Ciglia/Sopracciglia
Estetica > Ceretta,Spalla,Ceretta
Estetica > Ceretta,Labbro Superiore,Ceretta
Estetica > Ceretta,Gambe Intere,Ceretta
Estetica > Ceretta,Inguine ,Ceretta
Estetica > Ceretta,Braccia,Ceretta
Estetica > Ceretta,Metà gamba ,Ceretta
Estetica > Ceretta,Ascelle,Ceretta
Estetica > Ceretta,Petto,Ceretta
Estetica > Trattamenti Viso,Pulizia Viso,Trattamenti viso
Estetica > Trattamenti Viso,Trattamento specifico ,Pedicure
Maschile,Rasatura Barba,Barba
Maschile,Trattamento Revil (barba),Barba
Maschile,Barba Modellata,Barba
Maschile,Trattamento Capelli,Trattamento capelli
Maschile,Taglio base o bimbo,Taglio
Maschile,Taglio  Avanzato ,Taglio
Maschile,Taglio e barba avanzato,Taglio e barba
Maschile,Mascheratura ,Balayage
Maschile,Trattamento Revil (Capelli ) ,Trattamento capelli
Maschile,Trattamento Revil Completo (Capelli e Barba) ,Trattamento capelli
Estetica > Trattamento Corpo,Montaggio Presso,Pedicure
Estetica > Trattamento Corpo,Trattamento Presso,Trattamento capelli
Estetica > Ciglia & Sopracciglia > Sopracciglia,Sopracciglia,Ciglia/Sopracciglia
Estetica > Pedicure,applicazione semipermanente piedi (dry pedicure),Pedicure
Manicure,Manicure ,Manicure
Manicure,Smalto Semipermanente ,Manicure
Manicure,Smalto Semipermanente + Nailart Complessa,Manicure
Manicure,Rimozione Semipermanente ,Manicure
Manicure,Rimozione Semipermanente + Manicure ,Manicure
Manicure,Ricostruzione Unghie Corta,Manicure
Manicure,Ricostruzione Unghie Medio/Lunga,Manicure
Manicure,Ricostruzione Unghie Estrema,Manicure
Manicure,Ricostruzione Unghie + Baby Boomer,Manicure
Manicure,Ricostruzione Unghie + Nail Art Complessa,Manicure
Manicure,Refill ,Manicure
Manicure,Refill Complesso ,Manicure
Manicure,Refill + Baby Boomer,Taglio
Manicure,Copertura Unghia Naturale ,Manicure
Pedicure,Pedicure Estetico,Pedicure
Pedicure,Pedicure Estetico + Semipermanente ,Pedicure
Pedicure,Semipermanente Piedi ,Pedicure
Epilazione Donna,Epilazione Sopracciglia ,Ceretta
Epilazione Donna,Epilazione Baffetto ,Ceretta
Epilazione Donna,Epilazione Sopracciglia + Baffetto,Ceretta
Epilazione Donna,Epilazione Mento,Ceretta
Epilazione Donna,Epilazione Viso Completo ,Ceretta
Epilazione Donna,Epilazione Ascelle,Ceretta
Epilazione Donna,Epilazione Mezzo Braccio,Ceretta
Epilazione Donna,Epilazione Braccia Complete,Ceretta
Epilazione Donna,Epilazione Gambe,Ceretta
Epilazione Donna,Epilazione Cosce,Ceretta
Epilazione Donna,Epilazione Gambe + Cosce ,Ceretta
Epilazione Donna,Epilazione Inguine Parziale,Ceretta
Epilazione Donna,Epilazione Inguine Integrale,Ceretta
Epilazione Donna,Epilazione Gluteo ,Ceretta
Trattamenti Viso,Pulizia Viso Classica,Trattamenti viso
Trattamenti Viso,Pulizia Viso ad Ultrasuoni ,Trattamenti viso
Trattamenti Viso,Trattamento Idratante ,Barba
Trattamenti Viso,Trattamento Pelli Impure,Barba
Trattamenti Viso,Trattamento Vitamina C,Barba
Trattamenti Viso,Trattamento Schiarente,Barba
Trattamenti Viso,Trattamento Anti-age,Trattamenti viso
Trattamenti Corpo,"Trattamento con Bendaggi (Drenanti, Riducenti, Tonificanti)",Trattamenti Corpo
Trattamenti Corpo,"Trattamento Corpo + Massaggio (Drenanti, Riducenti, Tonificanti)",Trattamenti Corpo
Trattamento Epilazione Laser Donna,Laser Labiale,Consulenza
Trattamento Epilazione Laser Donna,Laser Mento,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Labiale + Mento,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Viso Completo,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Addome,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Gambe ,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Cosce,Consulenza
Trattamento Epilazione Laser Donna,Laser Gambe + Cosce,Epilazione laser
Trattamento Epilazione Laser Donna,Laser Inguine Parziale,Ceretta
Trattamento Epilazione Laser Donna,Laser Inguine Integrale ,Epilazione laser
